question,detail_id
ปลากะพงดำมีชื่อเรียกท้องถิ่นว่าอะไรบ้าง ยกตัวอย่าง,awlYWjpWtXp3u7a1YELL
ปลาเก๋าเสือมีชื่อทางวิทยาศาสตร์ว่าอย่างไร,b1FsZY6I6WWUZueZTbK2
ปลาเก๋าเสือเป็นปลาทะเลชนิดหนึ่งที่จัดอยู่ในวงศ์ใด,b1FsZY6I6WWUZueZTbK2
จงอธิบายลักษณะของปลาเก๋าเสือมาพอความเข้าใจ,b1FsZY6I6WWUZueZTbK2
ปลาเก๋าเสือมีการกระจายพันธุ์อยู่แถวใดบ้าง อธิบาย,b1FsZY6I6WWUZueZTbK2
ปลาเก๋าเสือเป็นปลาที่สามารถนำมาเลี้ยงเป็นปลาเศรษฐกิจได้โดยราคาขายอยู่ที่เท่าไหร่,b1FsZY6I6WWUZueZTbK2
เขตปริมณฑลที่มีประชากรมากที่สุดในรัฐฌารขัณฑ์ คือเขตใด,b1pIiUoyBB8tcQzK9A35
ในปี ค.ศ. 2011ชัมเศทปุระมีจำนวนประชากรทั้งหมดกี่คน,b1pIiUoyBB8tcQzK9A35
ในปี 2010 ชัมเศทปุระได้รับการประกาศว่าเป็นเมืองสะอาดเป็นอันดับที่เท่าไหรของประเทศอินเดีย,b1pIiUoyBB8tcQzK9A35
กาลีมาตี หมายถึงอะไร,b1pIiUoyBB8tcQzK9A35
ชัมเศทปุระมีฝนตกหนักในช่วงเดือนใด,b1pIiUoyBB8tcQzK9A35
ปลากะพงลายมีชื่อทางวิทยาศาสตร์ว่าอย่างไร,b1w4nr1FqEtfVxp6Y1KD
ปลากะพงลายเป็นปลาน้ำกร่อยจัดอยู่ในวงศ์ของปลาประเภทใด,b1w4nr1FqEtfVxp6Y1KD
ปลากะพงลายมีชื่อทางสามัญ และชื่อทางพื้นเมืองว่าอย่างไร ยกตัวอย่าง,b1w4nr1FqEtfVxp6Y1KD
ปลากะพงลายเมื่อโตเต็มที่แล้วมีขนาดเท่าใด,b1w4nr1FqEtfVxp6Y1KD
อธิบายรูปร่างของปลากะพงลายมาพอความเข้าใจ,b1w4nr1FqEtfVxp6Y1KD
คริส วิลเลียมส์ เป็นใคร ?,b38LMGNfJ5E7V9doni9g
เป็นผู้กำกับภาพยนตร์สั้นเรื่องอะไร ?,b38LMGNfJ5E7V9doni9g
เป็นผู้กำกับร่วมของภาพยนตร์เรื่องอะไร ?,b38LMGNfJ5E7V9doni9g
พ่อของวิลเลียมส์เป็นอาจารย์สอนวิชาอะไร ?,b38LMGNfJ5E7V9doni9g
วิลเลียมส์ได้ร่วมทำงานในแผนกเนื้อเรื่องของภาพยนตร์เรื่องใด ?,b38LMGNfJ5E7V9doni9g
ปลากัดหัวโม่งจันทบุรีมีชื่อทางวิทยาศาสตร์ว่าอย่างไร,b3GfLYOj8NvoqUPDDWhm
ปลากัดหัวโม่งจันทบุรีจัดว่าเป็นปลาน้ำจืดที่มีขนาดเล็กจัดอยู่ในวงศ์ใด,b3GfLYOj8NvoqUPDDWhm
ปลากัดหัวโม่งจันทบุรีมีรูปร่างเป็นอย่างไีรอธิบายพอความเข้าใจ,b3GfLYOj8NvoqUPDDWhm
ปลากัดหัวโม่งจันทบุรีมีการพบการกระจายพันธุ์อยู่แถบใด,b3GfLYOj8NvoqUPDDWhm
ปลากัดหัวโม่งจันทบุรีมีชื่อเรียกอีกชื่อหนึ่งว่าอะไร,b3GfLYOj8NvoqUPDDWhm
เอเชียนอินดอร์-มาร์เชียลอาร์ตสเกมส์้เป็นการแข่งขันแบบใด,b7zkosoJeveErGiklvYe
เอเชียนอินดอร์-มาร์เชียลอาร์ตสเกมส์อยู่ภายใต้การควบคุมของใคร,b7zkosoJeveErGiklvYe
เอเชียนอินดอร์-มาร์เชียลอาร์ตสเกมส์จัดขึ้นกี่ครั้ง,b7zkosoJeveErGiklvYe
เอเชียนยูธเกมส์ครั้งหลังสุด จัดขึ้นที่ใด,b7zkosoJeveErGiklvYe
ฤดูกาลแรกของ สโมสรฟุตบอลอยุธยา ยูไนเต็ด คือปีใด ?,b8VQIzyTqLzq7kPZ85oE
ในระบบฟุตบอลลีกอาชีพของประเทศไทย หลังจากที่ก่อนหน้านี้เคยลงแข่งขันระดับสมัครเล่นในฟุตบอลชิงถ้วยพระราชทานประเภทต่างๆ ภายใต้ชื่อว่าอะไร ?,b8VQIzyTqLzq7kPZ85oE
โดยสโมสรเริ่มลงแข่งขันอย่างเป็นทางการนัดแรกของฤดูกาลเมื่อวันที่เท่าใด ?,b8VQIzyTqLzq7kPZ85oE
ในลีกภูมิภาค ดิวิชัน 2 (โซนภาคกลาง) และมีโอกาสลงแข่งขันในรายการใด ?,b8VQIzyTqLzq7kPZ85oE
สโมสรใช้สนามกีฬาเสนาบดีเป็นสนามเหย้า และเปิดฤดูกาลภายใต้การคุมทีมของราชัน สาระคำ ก่อนจะเปลี่ยนเป็นอภิรักษ์ ศรีอรุณ ในเดือนอะไร ?,b8VQIzyTqLzq7kPZ85oE
โลกัส มาจากภาษาลาตินแปลว่าอะไร,bAH7F5ATF4RMDcV9SOIO
โลกัส (คณิตศาสตร์) คืออะไร,bAH7F5ATF4RMDcV9SOIO
ตัวอย่าง โลกัส ,bAH7F5ATF4RMDcV9SOIO
เอพิโทรคอยด์ คืออะไร,bAH7F5ATF4RMDcV9SOIO
พาราโบลา คืออะไร,bAH7F5ATF4RMDcV9SOIO
ราชอาณาจักรภูฏาน เข้าร่วมแข่งขันกีฬาโอลิมปิกฤดูร้อนครั้งที่ 24 เมื่อปี ค.ศ. ใด,bBR4fvzGAs9wmzFJ6thI
ราชอาณาจักรภูฏาน เข้าร่วมแข่งขันกีฬาโอลิมปิกฤดูร้อนครั้งที่ 2 ที่ประเทศไหน,bBR4fvzGAs9wmzFJ6thI
ราชอาณาจักรภูฏาน เข้าร่วมแข่งขันกีฬาโอลิมปิกฤดูร้อนครั้งที่ 24 เมื่อวันที่เท่าใดถึงวันที่เท่าใด,bBR4fvzGAs9wmzFJ6thI
จุดประสงค์ของประตูพระจันทร์ใช้เพื่อทำอะไรอะไร,bClMXGPouvfChfo5HSB0
รูปทรงกลมเหมือนพระจันทร์ของประตูเป็นสัญลักษณ์ของความสมบูรณ์แบบอ้างมาจากคำกล่าวใด,bClMXGPouvfChfo5HSB0
ประตูพระจันทร์แบบจีนเป็นต้นแบบให้กับสถาปัตยกรรมใด,bClMXGPouvfChfo5HSB0
ประตูพระจันทร์คืออะไร,bClMXGPouvfChfo5HSB0
สถานีรถไฟชุมทางเขาชุมทอง เป็นสถานีรถไฟระดับอะไร,bGXGDywuFRLhM4J90SM6
สถานีรถไฟชุมทางเขาชุมทอง ตั้งอยู่ที่ทางหลวงสายอะไร,bGXGDywuFRLhM4J90SM6
สถานีรถไฟชุมทางเขาชุมทอง เป็นสถานีชุมทางรถไฟสายใต้แห่งที่เท่าไร,bGXGDywuFRLhM4J90SM6
สถานีรถไฟชุมทางเขาชุมทอง มีจุดปลายทางถึงไหน,bGXGDywuFRLhM4J90SM6
สถานีรถไฟชุมทางเขาชุมทอง มีระยะทางเท่าไร,bGXGDywuFRLhM4J90SM6
X-เม็น ศึกมนุษย์พลังเหนือโลก เป็นภาพยนตร์เรื่องแรกของภาพยนตร์เอ็กซ์เมนสร้างมาจากหนังสือการ์ตูนเอ็กซ์เมนของมาร์เวลคอมิกส์ โดยใคร ?,bHO4mfHxllLW0LF1z9wt
อีริค แลนเชอร์เขาเป็นมนุษย์กลายพันธ์ที่ควบคุมสิ่งใดได้ ?,bHO4mfHxllLW0LF1z9wt
สาวผู้ที่สามารถดูดพลังผู้อื่นได้มีชื่อว่า ?,bHO4mfHxllLW0LF1z9wt
ลแกนและแอนนาได้หลบหนีจากใคร ?,bHO4mfHxllLW0LF1z9wt
เซเวียร์ได้เล่าว่าเขาเคยเป็นเพื่อนรักกับแม็กนีโต้มาก่อน แม็กนีโต้มีเป้าหมายที่จะต้องการสิ่งใด ?,bHO4mfHxllLW0LF1z9wt
แวมไพร์ อิน บรู๊คลิน เป็นภาพยนตร์แนวอะไร,bHqVzfWIoBnwZdozETEQ
แวมไพร์ อิน บรู๊คลิน มีสัญชาติอะไร,bHqVzfWIoBnwZdozETEQ
แวมไพร์ อิน บรู๊คลิน ออกฉายเมื่อไร,bHqVzfWIoBnwZdozETEQ
แวมไพร์ อิน บรู๊คลิน กำกับโดยใคร,bHqVzfWIoBnwZdozETEQ
แวมไพร์ อิน บรู๊คลิน นำแสดงโดยใคร,bHqVzfWIoBnwZdozETEQ
ใครเป็นคนร้องเพลงสวิทซ์ที่ใจ,bMKWC18sN3K47Cfp5Fh2
เนื้อหาของเพลงสวิทซ์ที่ใจเกี่ยวกับอะไร,bMKWC18sN3K47Cfp5Fh2
ปลาน้ำเงินมีชื่อทางวิทยาศาสตร์ว่าอย่างไร,bNDAQnmYYXNN7ThkC0k2
ปลาน้ำเงินจัดว่าเป็นปลาที่อยู่ในวงศ์ใด,bNDAQnmYYXNN7ThkC0k2
อธิบายรูปร่างของปลาน้ำเงินมาพอความเข้าใจ,bNDAQnmYYXNN7ThkC0k2
ปลาน้ำเงินมีถิ่นอาศัยอยู่แถบภาคไหน ของประเทศไทย,bNDAQnmYYXNN7ThkC0k2
ปลาน้ำเงินเป็นปลาที่อาศัยตามลุ่มแม่น้ำใด,bNDAQnmYYXNN7ThkC0k2
ฝุ่นละออง หรือ ละอองธุลี คืออะไร ?,bSzpol6nyb2WNjsvn5oY
